id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
1082	Aynurbimakhi	Айнурбимахи	42.29623	47.58462	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Aynurbimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1083	Tsunimakhi	Цунимахи	42.29835	47.26194	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Tsunimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1084	Baltamakhi	Балтамахи	42.29843	47.72877	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Urakhi	Урахинский					Baltamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1085	Mugi	Муги	42.2989	47.4225	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Mugi	Мугинский					Mugi	darg1241	#ff9900	#ff9900	31.01.2022
1086	Uznimakhi	Узнимахи	42.30003	47.3858	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Uznimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1087	Novye Vikri	Новые Викри	42.30054	47.99382	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский					Novye Vikri	darg1241	#ff9900	#ff9900	31.01.2022
1088	Akhsakadamakhi	Ахсакадамахи	42.303416	47.381576	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Akhsakadamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1089	Kurimakhi	Куримахи	42.304306	47.304694	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Kurimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1090	Burdeki	Бурдеки	42.3047	47.6703	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Burdeki	darg1241	#ff9900	#ff9900	31.01.2022
1091	Bakhmakhi	Бахмахи	42.30638	47.59269	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Bakhmakhi	darg1241	#ff9900	#ff9900	31.01.2022
1092	Burkhimakhi	Бурхимахи	42.3065	47.58607	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Burkhimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1093	Urkhuchimakhi	Урхучимахи	42.310271	47.260222	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский					Urkhuchimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1094	Verkhnie Mulebki	Верхние Мулебки	42.31043	47.51924	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Upper Mulebki	Верхнемулебкинский					Verkhnie Mulebki	darg1241	#ff9900	#ff9900	31.01.2022
1095	Kichi-Gamri	Кичи-Гамри	42.3125	47.7106	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Kichigamri	Кичигамринский					Kichi-Gamri	darg1241	#ff9900	#ff9900	31.01.2022
1096	Kulibukhna	Кулибухна	42.315839	47.18495	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Kulibukhna	darg1241	#ff9900	#ff9900	31.01.2022
1097	Mamaaul	Мамааул	42.31709	47.75237	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Urakhi	Урахинский					Mamaaul	darg1241	#ff9900	#ff9900	31.01.2022
1098	Tsurmakhi	Цурмахи	42.31845	47.57516	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Tsurmakhi	darg1241	#ff9900	#ff9900	31.01.2022
1099	Arachanamakhi	Арачанамахи	42.31923	47.58202	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Arachanamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1100	Kavkamakhi	Кавкамахи	42.322184	47.30588	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Kavkamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1101	Verkhnie Kamkamakhi	Верхние Камкамахи	42.32265	47.23945	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Verkhnie Kamkamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1102	Nizhnie Mulebki	Нижние Мулебки	42.3281	47.5689	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Lower Mulebki	Нижнемулебкинский					Nizhnie Mulebki	darg1241	#ff9900	#ff9900	31.01.2022
1103	Khantskarkamakhi	Ханцкаркамахи	42.330333	47.550694	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Khantskarkamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1104	Nizhnie Makhargimakhi	Нижние Махаргимахи	42.33047	47.63788	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Nizhnie Makhargimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1105	Ameterkmakhi	Аметеркмахи	42.33081	47.213539	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Ameterkmakhi	darg1241	#ff9900	#ff9900	31.01.2022
1106	Alikhanmakhi	Алиханмахи	42.33194	47.26602	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Alikhanmakhi	darg1241	#ff9900	#ff9900	31.01.2022
1107	Khadzhalte	Хаджалте	42.33374	47.15589	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Khadzhalte	darg1241	#ff9900	#ff9900	31.01.2022
1108	Urakhi	Урахи	42.3347	47.5953	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Urakhi	Урахинский					Urakhi	darg1241	#ff9900	#ff9900	31.01.2022
1109	Miglakasimakhi	Миглакасимахи	42.33599	47.56121	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Miglakasimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1110	Sangimakhi	Сангимахи	42.33788	47.43307	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Murego-Gubden	Мюрего-губденский					Sangimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1111	Mekesh	Мекеш	42.337924	47.510751	Dargwa	Dargwa	East Caucasian		Dargwa									Mekesh	darg1241	#ff9900	#ff9900	31.01.2022
1112	Kul'kibekmakhi	Кулькибекмахи	42.339694	47.56167	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Kul'kibekmakhi	darg1241	#ff9900	#ff9900	31.01.2022
1113	Verkhnie Kabkomakhi	Верхние Кабкомахи	42.34176	47.43688	Dargwa	Dargwa	East Caucasian		Dargwa									Verkhnie Kabkomakhi	darg1241	#ff9900	#ff9900	31.01.2022
1114	Kurkabi	Куркаби	42.34194	47.20056	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Kurkabi	darg1241	#ff9900	#ff9900	31.01.2022
1115	Tsudakhar	Цудахар	42.3425	47.1606	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tsudakhar	darg1241	#ff9900	#ff9900	31.01.2022
1116	Tebekmakhi	Тебекмахи	42.3431	47.2072	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tebekmakhi	darg1241	#ff9900	#ff9900	31.01.2022
1117	Tsukhta	Цухта	42.34352	47.32396	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tsukhta	darg1241	#ff9900	#ff9900	31.01.2022
1118	Verkhnie Makhargimakhi	Верхние Махаргимахи	42.34665	47.62254	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Verkhnie Makhargimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1119	Guladtymakhi	Гуладтымахи	42.34823	47.23927	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Guladtymakhi	darg1241	#ff9900	#ff9900	31.01.2022
1120	Urtsamakhi	Урцамахи	42.34854	47.276792	Dargwa	Dargwa	East Caucasian		Dargwa									Urtsamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1121	Gerga	Герга	42.3497	47.9628	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Gerga	darg1241	#ff9900	#ff9900	31.01.2022
1122	Inkuchimakhi	Инкучимахи	42.35029	47.17345	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Inkuchimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1123	Nizhnie Labkomakhi	Нижние Лабкомахи	42.35084	47.41873	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Nizhnie Labkomakhi	darg1241	#ff9900	#ff9900	31.01.2022
1124	Dingo	Динго	42.35347	47.18138	Dargwa	Dargwa	East Caucasian		Dargwa									Dingo	darg1241	#ff9900	#ff9900	31.01.2022
1125	Karlabko	Карлабко	42.3542	47.3967	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Karlabko	darg1241	#ff9900	#ff9900	31.01.2022
1126	Tarlimakhi	Тарлимахи	42.35587	47.17157	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tarlimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1127	Karekadani	Карекадани	42.35747	47.13098	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Karekadani	darg1241	#ff9900	#ff9900	31.01.2022
1128	Khabkaymakhi	Хабкаймахи	42.35782	47.59091	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Khabkaymakhi	darg1241	#ff9900	#ff9900	31.01.2022
1129	Suleybakent	Сулейбакент	42.35785	47.37355	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Suleybakent	darg1241	#ff9900	#ff9900	31.01.2022
1130	Kumamakhi	Кумамахи	42.35849	47.19214	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Kumamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1131	Tazirkent	Тазиркент	42.35863	47.3576	Dargwa	Dargwa	East Caucasian		Dargwa									Tazirkent	darg1241	#ff9900	#ff9900	31.01.2022
1132	Kuknamakhi	Кукнамахи	42.359775	47.286853	Dargwa	Dargwa	East Caucasian		Dargwa									Kuknamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1133	Chabazimakhi	Чабазимахи	42.360297	47.570316	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Chabazimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1134	Gurgumakhi	Гургумахи	42.36056	47.19222	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Gurgumakhi	darg1241	#ff9900	#ff9900	31.01.2022
1135	Musul'temakhi	Мусультемахи	42.362154	47.188584	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Musul'temakhi	darg1241	#ff9900	#ff9900	31.01.2022
1136	Susakent	Сусакент	42.36361	47.35248	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Susakent	darg1241	#ff9900	#ff9900	31.01.2022
1137	Aymaumakhi	Аймаумахи	42.363756	47.575203	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Aymaumakhi	darg1241	#ff9900	#ff9900	31.01.2022
1138	Kusamakhi	Кусамахи	42.36441	47.270869	Dargwa	Dargwa	East Caucasian		Dargwa									Kusamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1139	Shalasi	Шаласи	42.36514	47.91961	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Shalasi	darg1241	#ff9900	#ff9900	31.01.2022
1140	Verkhnie Ubekimakhi	Верхние Убекимахи	42.36823	47.24298	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Verkhnie Ubekimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1141	Ebdalaya	Эбдалая	42.3683	47.3433	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский					Ebdalaya	darg1241	#ff9900	#ff9900	31.01.2022
1142	Allate	Аллате	42.369057	47.184036	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Allate	darg1241	#ff9900	#ff9900	31.01.2022
1143	Aynikab	Айникаб	42.369307	47.216093	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Aynikab	darg1241	#ff9900	#ff9900	31.01.2022
1144	Burtanimakhi	Буртанимахи	42.37097	47.14988	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Burtanimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1145	Chagni	Чагни	42.37289	47.21879	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Chagni	darg1241	#ff9900	#ff9900	31.01.2022
1146	Ulluaya	Уллуая	42.3747	47.3756	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский					Ulluaya	darg1241	#ff9900	#ff9900	31.01.2022
1147	Aysalakak	Айсалакак	42.374896	47.474825	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Aysalakak	darg1241	#ff9900	#ff9900	31.01.2022
1148	Ayalizimakhi	Аялизимахи	42.37684	47.60746	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Ayalizimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1149	Khasakent	Хасакент	42.37754	47.34265	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Khasakent	darg1241	#ff9900	#ff9900	31.01.2022
1150	Kardmakhi	Кардмахи	42.37842	47.46472	Dargwa	Dargwa	East Caucasian		Dargwa									Kardmakhi	darg1241	#ff9900	#ff9900	31.01.2022
1151	Kardamakhi	Кардамахи	42.37861	47.46639	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Kardamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1152	Naskent	Наскент	42.38093	47.33624	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский					Naskent	darg1241	#ff9900	#ff9900	31.01.2022
1153	Ditunshimakhi	Дитуншимахи	42.381665	47.289692	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Ditunshimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1154	Zhamsory	Жамсоры	42.382089	47.462508	Dargwa	Dargwa	East Caucasian		Dargwa									Zhamsory	darg1241	#ff9900	#ff9900	31.01.2022
1155	Tagirkent	Тагиркент	42.3827	47.33326	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Tagirkent	darg1241	#ff9900	#ff9900	31.01.2022
1156	Tarlankak	Тарланкак	42.385886	47.475817	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Tarlankak	darg1241	#ff9900	#ff9900	31.01.2022
1157	Shinkalabukhna	Шинкалабухна	42.386144	47.471707	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Shinkalabukhna	darg1241	#ff9900	#ff9900	31.01.2022
1158	Nizhnie Arshi	Нижние Арши	42.389598	47.141386	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Nizhnie Arshi	darg1241	#ff9900	#ff9900	31.01.2022
1159	Nizhnie Ubekimakhi	Нижние Убекимахи	42.392787	47.20548	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Nizhnie Ubekimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1160	Kakamakhi (Levashinsky district)	Какамахи (Левашинский район)	42.39507	47.30644	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский					Kakamakhi (Levashinsky district)	darg1241	#ff9900	#ff9900	31.01.2022
1161	Mekegi	Мекеги	42.3978	47.4625	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Mekegi	Мекегинский					Mekegi	darg1241	#ff9900	#ff9900	31.01.2022
1162	Adukmakhi	Адукмахи	42.39928	47.401891	Dargwa	Dargwa	East Caucasian		Dargwa									Adukmakhi	darg1241	#ff9900	#ff9900	31.01.2022
1163	Verkhnie Arshi	Верхние Арши	42.40006	47.12529	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Verkhnie Arshi	darg1241	#ff9900	#ff9900	31.01.2022
1164	Aymazimakhi	Аймазимахи	42.401788	47.525794	Dargwa	Dargwa	East Caucasian		Dargwa									Aymazimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1165	Myurego	Мюрего	42.4042	47.6894	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Murego	Мюрегинский					Myurego	darg1241	#ff9900	#ff9900	31.01.2022
1166	Ayamakhi	Аямахи	42.40528	47.5725	Dargwa	Dargwa	East Caucasian		Dargwa									Ayamakhi	darg1241	#ff9900	#ff9900	31.01.2022
1167	Tashkapur	Ташкапур	42.40805	47.17095	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tashkapur	darg1241	#ff9900	#ff9900	31.01.2022
1168	Akhinets	Ахинец	42.412612	47.113872	Dargwa	Dargwa	East Caucasian		Dargwa									Akhinets	darg1241	#ff9900	#ff9900	31.01.2022
1169	Irgali	Иргали	42.41281	47.13538	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Irgali	darg1241	#ff9900	#ff9900	31.01.2022
1170	Kundurkhe	Кундурхе	42.41424	47.11507	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Kundurkhe	darg1241	#ff9900	#ff9900	31.01.2022
1171	Chakhimakhi	Чахимахи	42.41564	47.56038	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Chakhimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1172	Degva	Дегва	42.4161	47.5372	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Degva	darg1241	#ff9900	#ff9900	31.01.2022
1173	Khadzhalmakhi	Хаджалмахи	42.4186	47.1817	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Khadzhalmakhi	darg1241	#ff9900	#ff9900	31.01.2022
1174	Buanzimakhi	Буанзимахи	42.42062	47.44966	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Buanzimakhi	darg1241	#ff9900	#ff9900	31.01.2022
1175	Ayalakab	Аялакаб	42.4231	47.4625	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Murego	Мюрегинский	Mekegi	Мекегинский			Ayalakab	darg1241	#ff9900	#ff9900	31.01.2022
1176	Kuppa	Куппа	42.4239	47.1231	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Kuppa	darg1241	#ff9900	#ff9900	31.01.2022
