id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
1865	Chere	Чере	41.80685	48.0425	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский	Nitrik	Нитрикский	NA	NA	NA	NA	Chere	taba1259	#339966	#00cc66	2022-03-07
1866	Chuvek	Чувек	41.807699	47.901711	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Chuvek	taba1259	#339966	#00cc66	2022-03-07
1867	Zil'dik	Зильдик	41.81292	47.98958	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Zil'dik	taba1259	#339966	#00cc66	2022-03-07
1868	Ashaga-Yarak	Ашага-Ярак	41.822988	47.952033	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Ashaga-Yarak	taba1259	#339966	#00cc66	2022-03-07
1869	Kushtil'	Куштиль	41.8289	47.8894	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	NA	NA	NA	NA	NA	NA	Kushtil'	taba1259	#339966	#00cc66	2022-03-07
1870	Yukhari-Yarak	Юхари-Ярак	41.83714	47.94825	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский	NA	NA	NA	NA	NA	NA	Yukhari-Yarak	taba1259	#339966	#00cc66	2022-03-07
1871	Sirtich	Сиртич	41.8406	48.2347	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский	Eteg	Этегский	NA	NA	NA	NA	Sirtich	taba1259	#339966	#00cc66	2022-03-07
1872	Nichras	Ничрас	41.84358	48.01174	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский	Nitrik	Нитрикский	NA	NA	NA	NA	Nichras	taba1259	#339966	#00cc66	2022-03-07
1873	Gyukhryag	Гюхряг	41.854055	48.172785	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Gyukhryag	taba1259	#339966	#00cc66	2022-03-07
1874	Turag	Тураг	41.8586	47.9744	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский	NA	NA	NA	NA	NA	NA	Turag	taba1259	#339966	#00cc66	2022-03-07
1875	Khursatil'	Хурсатиль	41.862503	47.793991	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	NA	NA	NA	NA	NA	NA	Khursatil'	taba1259	#339966	#00cc66	2022-03-07
1876	Furdag	Фурдаг	41.86348	47.86215	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	NA	NA	NA	NA	NA	NA	Furdag	taba1259	#339966	#00cc66	2022-03-07
1877	Urga	Урга	41.869933	47.85522	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	NA	NA	NA	NA	NA	NA	Urga	taba1259	#339966	#00cc66	2022-03-07
1878	Vertil'	Вертиль	41.87358	47.85893	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	Sugak	Сугакский	NA	NA	NA	NA	Vertil'	taba1259	#339966	#00cc66	2022-03-07
1879	Kulig	Кулиг	41.874076	47.865347	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Kulig	taba1259	#339966	#00cc66	2022-03-07
1880	Garig	Гариг	41.8766	47.88498	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Garig	taba1259	#339966	#00cc66	2022-03-07
1881	Atrik	Атрик	41.88042	47.78046	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	NA	NA	NA	NA	NA	NA	Atrik	taba1259	#339966	#00cc66	2022-03-07
1882	Lyakhlya	Ляхля	41.88087	47.87761	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	NA	NA	NA	NA	NA	NA	Lyakhlya	taba1259	#339966	#00cc66	2022-03-07
1883	Chulat	Чулат	41.880921	48.154399	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Chulat	taba1259	#339966	#00cc66	2022-03-07
1884	Dzhuli	Джули	41.8822	47.85399	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Dzhuli	taba1259	#339966	#00cc66	2022-03-07
1885	Khyuryak	Хюряк	41.88238	48.07289	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Khyuryak	taba1259	#339966	#00cc66	2022-03-07
1886	Kuvig	Кувиг	41.88482	47.886538	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Kuvig	taba1259	#339966	#00cc66	2022-03-07
1887	Urtil'	Уртиль	41.89153	47.89347	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Urtil'	taba1259	#339966	#00cc66	2022-03-07
1888	Sika	Сика	41.89173	47.97821	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Sika	taba1259	#339966	#00cc66	2022-03-07
1889	Gumi	Гуми	41.894319	47.868304	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	Kukhrik	Кухрикский	NA	NA	NA	NA	Gumi	taba1259	#339966	#00cc66	2022-03-07
1890	Burgankent	Бурганкент	41.89939	48.06439	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Burgankent	taba1259	#339966	#00cc66	2022-03-07
1891	Afna	Афна	41.902075	47.861413	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Afna	taba1259	#339966	#00cc66	2022-03-07
1892	Sikukh	Сикух	41.90457	47.84596	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Sikukh	taba1259	#339966	#00cc66	2022-03-07
1893	Khalag	Халаг	41.90551	47.88935	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Khalag	taba1259	#339966	#00cc66	2022-03-07
1894	Turuf	Туруф	41.90569	48.00688	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Turuf	taba1259	#339966	#00cc66	2022-03-07
1895	Kyuryag	Кюряг	41.907094	47.853636	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Kyuryag	taba1259	#339966	#00cc66	2022-03-07
1896	Bukhnag	Бухнаг	41.910587	47.872994	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Bukhnag	taba1259	#339966	#00cc66	2022-03-07
1897	Kurkak	Куркак	41.91096	47.971699	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	Kurkakh	Куркахский	NA	NA	NA	NA	Kurkak	taba1259	#339966	#00cc66	2022-03-07
1898	Tinit	Тинит	41.9131	48.0592	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Tinit	taba1259	#339966	#00cc66	2022-03-07
1899	Khanak	Ханак	41.91373	47.86645	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Khanak	taba1259	#339966	#00cc66	2022-03-07
1900	Vechrik	Вечрик	41.9171	47.96184	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Vechrik	taba1259	#339966	#00cc66	2022-03-07
1901	Guvlig	Гувлиг	41.91824	47.85213	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Guvlig	taba1259	#339966	#00cc66	2022-03-07
1902	Tsurtil'	Цуртиль	41.918365	47.932001	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Tsurtil'	taba1259	#339966	#00cc66	2022-03-07
1903	Dzhugdil'	Джугдиль	41.919222	47.979531	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Dzhugdil'	taba1259	#339966	#00cc66	2022-03-07
1904	Gasikh	Гасих	41.92398	47.8847	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Gasikh	taba1259	#339966	#00cc66	2022-03-07
1905	Firgil'	Фиргиль	41.92507	48.02587	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Firgil'	taba1259	#339966	#00cc66	2022-03-07
1906	Sertil'	Сертиль	41.92531	47.86522	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Sertil'	taba1259	#339966	#00cc66	2022-03-07
1907	Ushnyug	Ушнюг	41.92639	48.00306	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Ushnyug	taba1259	#339966	#00cc66	2022-03-07
1908	Kuvag	Куваг	41.926587	47.90245	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Kuvag	taba1259	#339966	#00cc66	2022-03-07
1909	Akka (Daghestan)	Акка (Дагестан)	41.92686	47.9297	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Akka (Daghestan)	taba1259	#339966	#00cc66	2022-03-07
1910	Dagni	Дагни	41.931594	47.911846	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Dagni	taba1259	#339966	#00cc66	2022-03-07
1911	Dyuzler	Дюзлер	41.93583	48.265	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Dyuzler	taba1259	#339966	#00cc66	2022-03-07
1912	Kharkhni	Хархни	41.939561	47.880088	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Kharkhni	taba1259	#339966	#00cc66	2022-03-07
1913	Tsukhdyg	Цухдыг	41.94056	47.98139	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Tsukhdyg	taba1259	#339966	#00cc66	2022-03-07
1914	Gisik	Гисик	41.94475	47.91451	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Gisik	taba1259	#339966	#00cc66	2022-03-07
1915	Kharag	Хараг	41.945423	47.825106	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Kharag	taba1259	#339966	#00cc66	2022-03-07
1916	Arkit	Аркит	41.947308	48.014025	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	Akhti	Ахтынский	NA	NA	NA	NA	Arkit	taba1259	#339966	#00cc66	2022-03-07
1917	Khuchni	Хучни	41.947717	47.945961	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Khuchni	taba1259	#339966	#00cc66	2022-03-07
1918	Shile	Шиле	41.94774	47.82939	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Shile	taba1259	#339966	#00cc66	2022-03-07
1919	Urzig	Урзиг	41.94811	47.84992	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Urzig	taba1259	#339966	#00cc66	2022-03-07
1920	Lyakhe	Ляхе	41.952293	47.914701	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Lyakhe	taba1259	#339966	#00cc66	2022-03-07
1921	Kyurek	Кюрек	41.95258	47.85934	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Kyurek	taba1259	#339966	#00cc66	2022-03-07
1922	Churdaf	Чурдаф	41.95272	47.8636	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Churdaf	taba1259	#339966	#00cc66	2022-03-07
1923	Dzhul'dzhag	Джульджаг	41.95485	47.88933	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Dzhul'dzhag	taba1259	#339966	#00cc66	2022-03-07
1924	Tsantil'	Цантиль	41.95508	47.86271	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Tsantil'	taba1259	#339966	#00cc66	2022-03-07
1925	Kuzhnik	Кужник	41.95549	47.82231	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Kuzhnik	taba1259	#339966	#00cc66	2022-03-07
1926	Rushul'	Рушуль	41.9567	48.01232	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Rushul'	taba1259	#339966	#00cc66	2022-03-07
1927	Uluz	Улуз	41.95721	47.83714	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Uluz	taba1259	#339966	#00cc66	2022-03-07
1928	Dzhul'dzhinif	Джульджиниф	41.957235	47.912939	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Dzhul'dzhinif	taba1259	#339966	#00cc66	2022-03-07
1929	Kulif	Кулиф	41.95955	47.88391	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Kulif	taba1259	#339966	#00cc66	2022-03-07
1930	Arak	Арак	41.96112	47.98984	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	NA	NA	NA	NA	NA	NA	Arak	taba1259	#339966	#00cc66	2022-03-07
1931	Yurgulig	Юргулиг	41.962775	47.896658	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Yurgulig	taba1259	#339966	#00cc66	2022-03-07
1932	Gurik	Гурик	41.962788	47.919474	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	Churkulan	Чуркуланский	NA	NA	NA	NA	Gurik	taba1259	#339966	#00cc66	2022-03-07
1933	Yergyunyag	Йергюняг	41.96295	47.89501	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Yergyunyag	taba1259	#339966	#00cc66	2022-03-07
1934	Lidzhe	Лидже	41.97245	47.98057	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Lidzhe	taba1259	#339966	#00cc66	2022-03-07
1935	Pilig	Пилиг	41.97418	47.8687	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Pilig	taba1259	#339966	#00cc66	2022-03-07
1936	Khanag	Ханаг	41.97444	47.90333	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Khanag	taba1259	#339966	#00cc66	2022-03-07
1937	Novoe Lidzhe	Новое Лидже	41.976624	48.008813	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Novoe Lidzhe	taba1259	#339966	#00cc66	2022-03-07
1938	Rugudzh	Ругудж	41.976755	47.89161	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Rugudzh	taba1259	#339966	#00cc66	2022-03-07
1939	Yagdyg	Ягдыг	41.980115	47.970578	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Yagdyg	taba1259	#339966	#00cc66	2022-03-07
1940	Khurik	Хурик	41.98583	47.89861	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	Khurik	Хурикский	NA	NA	NA	NA	Khurik	taba1259	#339966	#00cc66	2022-03-07
1941	Khapil'	Хапиль	41.98722	47.97731	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Khapil'	taba1259	#339966	#00cc66	2022-03-07
1942	Tatil'	Татиль	41.99269	47.98826	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Tatil'	taba1259	#339966	#00cc66	2022-03-07
1943	Khustil'	Хустиль	42.00335	47.93489	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Khustil'	taba1259	#339966	#00cc66	2022-03-07
1944	Gurkhun'	Гурхунь	42.0203	47.92712	Tabasaran	Lezgic	East Caucasian		Tabasaran	NA	NA	NA	NA	NA	NA	NA	NA	Gurkhun'	taba1259	#339966	#00cc66	2022-03-07
1945	Dyubek	Дюбек	42.0208	47.969528	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	NA	NA	NA	NA	NA	NA	Dyubek	taba1259	#339966	#00cc66	2022-03-07
1946	Aknada	Акнада	42.4024828	46.1693204	Tindi	Andic	East Caucasian		Tindi	Upper Tindi	Верхнетиндинский	NA	NA	NA	NA	NA	NA	Aknada	tind1238	#333399	#9900ff	2022-03-07
1947	Gunduchi	Гундучи	42.424818	46.15836	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Gunduchi	tind1238	#333399	#9900ff	2022-03-07
1948	Angida	Ангида	42.43279	46.1924	Tindi	Andic	East Caucasian		Tindi	Upper Tindi	Верхнетиндинский	NA	NA	NA	NA	NA	NA	Angida	tind1238	#333399	#9900ff	2022-03-07
1949	Echeda	Эчеда	42.43436	45.992398	Tindi	Andic	East Caucasian		Tindi	Lower Tindi	Нижнетиндинский	NA	NA	NA	NA	NA	NA	Echeda	tind1238	#333399	#9900ff	2022-03-07
1950	Asha	Аша	42.450373	46.3334458	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Asha	tind1238	#333399	#9900ff	2022-03-07
1951	Tindi	Тинди	42.454716	46.13469	Tindi	Andic	East Caucasian		Tindi	Lower Tindi	Нижнетиндинский	NA	NA	NA	NA	NA	NA	Tindi	tind1238	#333399	#9900ff	2022-03-07
1952	Mukharkh	Мухарх	42.459302	46.15171	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Mukharkh	tind1238	#333399	#9900ff	2022-03-07
1953	Gvanachi	Гваначи	42.4606005	46.1622609	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Gvanachi	tind1238	#333399	#9900ff	2022-03-07
1954	Tenla	Тенла	42.465771	46.128629	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Tenla	tind1238	#333399	#9900ff	2022-03-07
1955	Gadaychi	Гадайчи	42.470059	46.070951	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Gadaychi	tind1238	#333399	#9900ff	2022-03-07
1956	Sanukh	Санух	42.47054	46.13446	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Sanukh	tind1238	#333399	#9900ff	2022-03-07
1957	Khalikh	Халих	42.48467	46.09121	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Khalikh	tind1238	#333399	#9900ff	2022-03-07
1958	Tissi	Тисси	42.48917	46.14395	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Tissi	tind1238	#333399	#9900ff	2022-03-07
1959	Tissi-Akhitli	Тисси-Ахитли	42.501506	46.103923	Tindi	Andic	East Caucasian		Tindi	NA	NA	NA	NA	NA	NA	NA	NA	Tissi-Akhitli	tind1238	#333399	#9900ff	2022-03-07
1961	Kurdul	Курдул	41.581424	47.177309	Tsakhur	Lezgic	East Caucasian		Tsakhur	Gel'mets-Mikik	Гельмецко-микикский	Gel'mets	Гельмецкий	NA	NA	NA	NA	Kurdul	tsak1249	#669900	#00cc66	2022-03-07
1962	Gel'mets	Гельмец	41.62466	47.17889	Tsakhur	Lezgic	East Caucasian		Tsakhur	Gel'mets-Mikik	Гельмецко-микикский	Gel'mets	Гельмецкий	NA	NA	NA	NA	Gel'mets	tsak1249	#669900	#00cc66	2022-03-07
1963	Mikik	Микик	41.63753	47.16822	Tsakhur	Lezgic	East Caucasian		Tsakhur	Gel'mets-Mikik	Гельмецко-микикский	Mikik	Микикский	NA	NA	NA	NA	Mikik	tsak1249	#669900	#00cc66	2022-03-07
1964	Khnyakh	Хнях	41.648441	47.153831	Tsakhur	Lezgic	East Caucasian		Tsakhur	NA	NA	NA	NA	NA	NA	NA	NA	Khnyakh	tsak1249	#669900	#00cc66	2022-03-07
1965	Syugut	Сюгут	41.64944	47.11833	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Tsakhur-Kum	Цахур-кумский	NA	NA	NA	NA	Syugut	tsak1249	#669900	#00cc66	2022-03-07
1966	Tsakhur	Цахур	41.651115	47.135943	Tsakhur	Lezgic	East Caucasian		Tsakhur	NA	NA	NA	NA	NA	NA	NA	NA	Tsakhur	tsak1249	#669900	#00cc66	2022-03-07
1967	Muslakh	Муслах	41.65889	47.11185	Tsakhur	Lezgic	East Caucasian		Tsakhur	NA	NA	NA	NA	NA	NA	NA	NA	Muslakh	tsak1249	#669900	#00cc66	2022-03-07
1968	Mishlesh	Мишлеш	41.6649	47.089775	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	NA	NA	NA	NA	NA	NA	Mishlesh	tsak1249	#669900	#00cc66	2022-03-07
1969	Ottal	Оттал	41.667678	47.012864	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Dzhinykh	Джиныхский	NA	NA	NA	NA	Ottal	tsak1249	#669900	#00cc66	2022-03-07
1970	Korsh	Корш	41.66952	47.06211	Tsakhur	Lezgic	East Caucasian		Tsakhur	NA	NA	NA	NA	NA	NA	NA	NA	Korsh	tsak1249	#669900	#00cc66	2022-03-07
1971	Dzhinykh	Джиных	41.67245	47.04479	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Dzhinykh	Джиныхский	NA	NA	NA	NA	Dzhinykh	tsak1249	#669900	#00cc66	2022-03-07
1972	Kal'yal	Кальял	41.684366	47.003665	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Suvagil'	Сувагильский	NA	NA	NA	NA	Kal'yal	tsak1249	#669900	#00cc66	2022-03-07
1973	Mukhakh	Мухах	41.70068	46.991105	Tsakhur	Lezgic	East Caucasian		Tsakhur	NA	NA	NA	NA	NA	NA	NA	NA	Mukhakh	tsak1249	#669900	#00cc66	2022-03-07
1974	El'bok	Эльбок	42.183907	45.906506	Tsez	Tsezic	East Caucasian		Tsez	NA	NA	NA	NA	NA	NA	NA	NA	El'bok	dido1241	#990033	#ff5050	2022-03-07
1975	Khibiyatl'	Хибиятль	42.187996	45.874341	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский	NA	NA	NA	NA	Khibiyatl'	dido1241	#990033	#ff5050	2022-03-07
1976	Kidero	Кидеро	42.1931	45.9583	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Kidero	dido1241	#990033	#ff5050	2022-03-07
1977	Zekhida	Зехида	42.19594	45.94664	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Zekhida	dido1241	#990033	#ff5050	2022-03-07
1978	Vitsiyatl'	Вициятль	42.197434	45.888164	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский	NA	NA	NA	NA	Vitsiyatl'	dido1241	#990033	#ff5050	2022-03-07
1979	Khupri	Хупри	42.20145	45.84143	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский	NA	NA	NA	NA	Khupri	dido1241	#990033	#ff5050	2022-03-07
1980	Gutatli	Гутатли	42.207019	45.936713	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский	NA	NA	NA	NA	Gutatli	dido1241	#990033	#ff5050	2022-03-07
1981	Kitlyarta	Китлярта	42.20849	45.84333	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский	NA	NA	NA	NA	Kitlyarta	dido1241	#990033	#ff5050	2022-03-07
1982	Tsitsimakh	Цицимах	42.21621	45.82621	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский	NA	NA	NA	NA	Tsitsimakh	dido1241	#990033	#ff5050	2022-03-07
1983	Shapikh	Шапих	42.224044	45.858118	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский	NA	NA	NA	NA	Shapikh	dido1241	#990033	#ff5050	2022-03-07
1984	Khalakh	Халах	42.22547	45.850837	Tsez	Tsezic	East Caucasian		Tsez	NA	NA	NA	NA	NA	NA	NA	NA	Khalakh	dido1241	#990033	#ff5050	2022-03-07
1985	Berikh	Берих	42.23806	46.05306	Tsez	Tsezic	East Caucasian		Tsez	NA	NA	NA	NA	NA	NA	NA	NA	Berikh	dido1241	#990033	#ff5050	2022-03-07
1986	Genazokh	Геназох	42.23806	46.05306	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Asakh	Асахский	NA	NA	NA	NA	Genazokh	dido1241	#990033	#ff5050	2022-03-07
1987	Khuntli	Хунтли	42.23806	46.05306	Tsez	Tsezic	East Caucasian		Tsez	NA	NA	NA	NA	NA	NA	NA	NA	Khuntli	dido1241	#990033	#ff5050	2022-03-07
1988	Khutrakh	Хутрах	42.23806	46.05306	Tsez	Tsezic	East Caucasian		Tsez	NA	NA	NA	NA	NA	NA	NA	NA	Khutrakh	dido1241	#990033	#ff5050	2022-03-07
1989	Geniyatl'	Гениятль	42.23828	46.035044	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shaitl	Шаитлинский	NA	NA	NA	NA	Geniyatl'	dido1241	#990033	#ff5050	2022-03-07
1990	Shaitli	Шаитли	42.23835	46.05158	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shaitl	Шаитлинский	NA	NA	NA	NA	Shaitli	dido1241	#990033	#ff5050	2022-03-07
1991	Chalyakh	Чалях	42.24114	45.83754	Tsez	Tsezic	East Caucasian		Tsez	NA	NA	NA	NA	NA	NA	NA	NA	Chalyakh	dido1241	#990033	#ff5050	2022-03-07
1992	Retlob	Ретлоб	42.24411	45.8289	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Asakh	Асахский	NA	NA	NA	NA	Retlob	dido1241	#990033	#ff5050	2022-03-07
