koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments
3243,Tagirkent-Kazmalyar,Тагиркент-Казмаляр,Lezgian,,Lezgian,,TRUE,,,Тагир-Кент-Казмаляр,Тагиркент-Казмаляр,,,504,3004,41.814927,48.511106,Daghestan,,41.8319892883301,
451,Tad-Magitl',Тад-Магитль,Akhvakh,сев.-ахвах.,Akhvakh,,TRUE,Тад-Магитль (Куанкеро),Тадъ-Магитль (Ка-Мегитль),Тад-Магитль,Тад-Магитль,735,331,295,1203,42.550266,46.348953,Daghestan,,1443.89916992188,
4133,Tadiyal,Тадиял,Avar,,Avar,,TRUE,Тадиал (Тадиль),"Тадиалъ (Тадилъ, Татиелъ)",Тадиял,Тадиял,176,140,72,0,42.11099,46.4823,Daghestan,,2332.18212890625,
149,,Тадколо,Avar,,,,,Тад-коло,Тадъ-Коло (Татколо),Тат-Коло,,99,96,94,,,,,,,
1939,,Тазиркент,Dargwa,сев.,,,,Тагзыр-Кент,Тагзыр-Кент,Тагзир-Кент,,275,281,161,,,,,,,
849,Takalay,Такалай,Kumyk,,Kumyk,,TRUE,,,Такалай,Такалай,,,15,414,42.89677,47.1644,Daghestan,,255.221237182617,
8199,,Талитель,,,,,,,,,Талитель,,,,471,,,,,,
4215,Talsukh,Талсух,Avar,,Avar,,TRUE,Талцух,"Талцухъ (Толцухъ, Кацухъ)",Талцух,Талсух,83,84,53,395,42.04741,46.40589,Daghestan,,1846.36840820313,
969,Talukh,Талух,Avar,,Avar,,TRUE,Тлалух,Тлалухъ (Тлалхалъ),Тлянух,Талух,190,159,179,95,42.25652,46.74433,Daghestan,,1978.36560058594,
4179,Tamuda,Тамуда,Avar,,Avar,,TRUE,Тамурда (Тамуда),Тамурда (Тамуда),Тамуда,Тамуда,72,63,65,67,42.21001,46.382,Daghestan,,1894.44201660156,
465,Tando,Тандо,Avar,,Avar,,TRUE,Тандо,Тандо,Тандо,Тандо,571,564,653,641,42.707696,46.175693,Daghestan,,1452.20874023438,
1723,Tanty,Танты,Dargwa,сирхинско-тантынский,Dargwa,,TRUE,Танты,Танты (Тантала),Танти,Танты,996,951,916,826,42.1642,47.3167,Daghestan,,1783.23889160156,
153,Tanusi,Тануси,Avar,,Avar,,TRUE,Танус,Танус,Танус,Тануси,569,589,511,512,42.58233,46.69233,Daghestan,,1938.77014160156,
3861,Tarki,Тарки,Kumyk,,Kumyk,,TRUE,Тарки (Таргу),Тарки (Таргу),Тарки,Тарки,3331,1802,1903,15356,42.94423,47.49527,Daghestan,,138.133026123047,
1555,Tarlankak,Тарланкак,Dargwa,сев.,Dargwa,,TRUE,,,Талан-Как,Тарланкак,,,157,27,42.385886,47.475817,Daghestan,,1432.517578125,
1709,Tarlimakhi,Тарлимахи,Dargwa,цуд.,Dargwa,,TRUE,,Бирхи-Махи,Тарли-Махи,Тарлимахи,,115,73,151,42.35587,47.17157,Daghestan,,1035.541015625,
467,Tasuta,Тасута,Avar,,Avar,,TRUE,Тасута,Тасута (Тасталъ),Тасута,Тасута,240,275,347,369,42.71731,46.22568,Daghestan,,1614.81811523438,
3055,Tatarkhankent,Татарханкент,Lezgian,,Lezgian,,TRUE,Татар-хан-кент (Татарханди-хюр),Татар-хан-Кент (Татар-ханди-хюр),Татархан Кент,Татарханкент,523,470,545,143,41.58361,48.09608,Daghestan,,964.137756347656,
2195,Tatil',Татиль,Tabasaran,,Tabasaran,,TRUE,Тагиль,Татиль,Татиль,Татиль,181,181,361,1128,41.99269,47.98826,Daghestan,,621.186828613281,
2097,Tatlyar,Татляр,North Azerbaijani,,North Azerbaijani,,TRUE,Татлар,Татляр,Татляр,Татляр,341,342,359,1510,42.2003,48.0269,Daghestan,,68.1160202026367,
1725,,Ташкапур,Dargwa,цуд.,,,,Ташкупур,Ташкопур,Ташкапур,Ташкапур,475,495,533,1417,,,,,,
1729,Tebekmakhi,Тебекмахи,Dargwa,цуд.,Dargwa,,TRUE,Тебек-Махи,Тебек-Махи,Тебек-Махи,Тебекмахи,541,542,831,2274,42.3431,47.2072,Daghestan,,1322.20568847656,
4001,Tekipirkent,Текипиркент,Lezgian,,Lezgian,,TRUE,Теки (Пир-Кенд),"Теке (Пир-Кенд, Теке-Пир-Кенд)",Теки-Пиркент,Текипиркент,322,324,208,284,41.34201,47.88615,Daghestan,,1589.33569335938,
1505,,Телагу,Dargwa,цуд.,,,,Тилагу-Махи,Тилагу-Махи,Телягу-Махи,Телагу,214,249,287,215,,,,,,
1205,Teletl',Телетль,Avar,,Avar,,TRUE,Тилитль,Тилитль,Телетль,Телетль,1686,1824,1650,3552,42.4289,46.7317,Daghestan,,1416.23059082031,
911,,Темир-Чекарик,Kumyk,,,,,,,Темир-Чекарик,,,,5,,,,,,,
3839,Temirgoe,Темиргое,Russian,,Avar,,FALSE,,,Темиргое,Темиргое,,,43,1916,43.127436,47.136434,Daghestan,,6.71145963668823,
789,,Темирхан-Капур,Kumyk,,,,,,,Темирхан-Капур,,,,31,,,,,,,
515,Tenla,Тенла,Tindi,,Tindi,,TRUE,,,Тенала,Тенла,,,82,65,42.465771,46.128629,Daghestan,,1639.40698242188,
3705,,Терен-Аир,Kumyk,,,,,,,Терен-Аир,,,,8,,,,,,,
8202,Terutli,Терутли,,,Tsez,,,,,,Терутли,,,,215,42.28853,45.79295,Daghestan,,2005.13623046875,
697,,Тершаил,Kumyk,,,,,,,Тершаил,,,,18,,,,,,,
1221,Tidib,Тидиб,Avar,,Avar,,TRUE,Тиди,"Тидибъ (Тиди, Тиды)",Тидиб,Тидиб,604,616,666,1089,42.3889,46.5742,Daghestan,,1332.83996582031,
4155,Tilanib,Тиланиб,Avar,,Avar,,TRUE,Тлани,Тлани (Тляни),Томсода-Тляни,Тиланиб,52,48,25,4,42.310964,46.366528,Daghestan,,2007.5546875,
4115,Tilutl',Тилутль,Avar,,Avar,,TRUE,Тлелютль (Тлалук),"Тлелютль (Тхлелютль, Точалукъ)",Тлилютль,Тилутль,42,258,55,346,42.109079,46.350054,Daghestan,,1439.79052734375,
471,Tindi,Тинди,Tindi,,Tindi,,TRUE,Тинди (Иди),"Тинди (Тинды, Иди, Тинди-Богос)",Тинды,Тинди,1678,2050,386,2309,42.454716,46.13469,Daghestan,,1489.01391601563,
3273,Tinit,Тинит,Tabasaran,,Tabasaran,,TRUE,Тинит,Тинит,Тинит,Тинит,205,201,300,1385,41.9131,48.0592,Daghestan,,485.758239746094,
4181,Tinchuda,Тинчуда,Avar,,Avar,,TRUE,Тиншода (Тинчуда),Тинчуда,Тинчуда,Тинчуда,84,101,67,211,42.19861,46.45306,Daghestan,,2075.15209960937,
519,Tissi,Тисси,Tindi,,Tindi,,TRUE,Тиси (Исимихижи),Тисси (Исимихижи),Тиссы,Тисси,204,225,331,576,42.48917,46.14395,Daghestan,,1674.43774414063,
517,Tissi-Akhitli,Тисси-Ахитли,Tindi,,Tindi,,TRUE,,,Тиссы Ахиты,Тисси-Ахитли,,,56,446,42.501506,46.103923,Daghestan,,1002.21270751953,
4249,,Тихаб,Avar,,,,,Тлархеб (Тлухиб),"Тлархибъ (Тлерхебъ, Тлухибъ)",Тлирхиб,,81,91,70,,,,,,,
4249,,Тихаб,Avar,,,,,Тлархеб (Тлухиб),"Тлархибъ (Тлерхебъ, Тлухибъ)",Тлирхиб,,81,91,70,,,,,,,
157,Tlaylukh,Тлайлух,Avar,,Avar,,TRUE,Тлайлух (Тлаелук),Тлайлухъ (Тлаелухъ),Тлайлух,Тлайлух,163,111,209,375,42.6208,46.52428,Daghestan,,1120.19641113281,
103,,Тланхлоры,Avar,,,,,,,Тланхлоры,,,,125,,,,,,,
8195,,Тленхори,,,,,,,,,Тленхори,,,,507,,,,,,
535,Tlibisho,Тлибишо,Bagvalal,,Bagvalal,,TRUE,"Тлибишу (Тлибуш, Хлиниши)","Тлибишу (Тлибишъ, Хлипиши)",Тлибиша,Тлибишо,287,296,250,939,42.56054,46.30101,Daghestan,,1667.69287109375,
537,Tlisi,Тлиси,Bagvalal,,Bagvalal,,TRUE,Тлиси,Тлисси,Тлисса,Тлиси,99,97,149,210,42.56209,46.27428,Daghestan,,1976.58288574219,
4195,Tlobzoda,Тлобзода,Avar,,Avar,,TRUE,Тлобзода (Тлёльзада),"Тлобзода (Тлерзада, Готрода)",Тлобзода,Тлобзода,44,41,25,76,42.17944,46.37111,Daghestan,,1894.05444335938,
1087,Tlogob,Тлогоб,Avar,,Avar,,TRUE,,,Тлюгон,Тлогоб,,,140,216,42.4189,46.8153,Daghestan,,1250.38891601563,
539,Tlondoda,Тлондода,Bagvalal,,Bagvalal,,TRUE,Тлендада (Гиндутлан),"Тлондода (Тлендода, Тладода, Тлельдода)",Тлондода,Тлондода,532,485,557,466,42.5247,46.1989,Daghestan,,1946.61865234375,
541,Tlokh,Тлох,Avar,,Avar,,TRUE,Тлок,Тлохъ,Тлох,Тлох,1078,1383,945,2741,42.6492,46.4578,Daghestan,,1059.95825195313,
4219,Tlyadal,Тлядал,Bezhta,,Bezhta,,TRUE,Калаки (Тладал),Калаки (Тлядаль),Тлядаль,Тлядал,582,644,101,540,42.125339,46.237247,Daghestan,,1566.84533691406,
4231,Tlyanada,Тлянада,Avar,,Avar,,TRUE,Рох-Тланада (Тланада),"Рохъ-Тланада (Рохъ-Тленада, Рохъ-Ксенада, Кенада-Тлянада)",Рох-Тлянада,Тлянада,197,209,137,487,42.02864,46.51038,Daghestan,,2059.4892578125,
543,Tlyanub,Тлянуб,Akhvakh,южно-ахвахский,Akhvakh,,TRUE,Тлянуб (Тлану),"Тлянуб (Тляноб, Тлану)",Тляноб,Тлянуб,464,594,494,229,42.43568,46.45745,Daghestan,,1645.93200683594,
545,,Тлярата,Avar,,,,,Тларата,Тлярата (Тарата),Тларата,Тлярата,318,343,318,582,,,,,,Гумбетовский район
545,,Тлярата,Avar,,,,,Тларата,Тлярата (Тарата),Тларата,Тлярата,318,343,318,582,,,,,,Тляратинский район
4117,,Тлярата,Avar,,,,,Тларата,Тлярата,Тлярата,Тлярата,213,238,208,1199,,,,,,Гумбетовский район
4117,,Тлярата,Avar,,,,,Тларата,Тлярата,Тлярата,Тлярата,213,238,208,1199,,,,,,Тляратинский район
1003,,Тляробазутль,Avar,,,,,Тларабзутль,Тлярабазутль,Тлярабазутль,Тляробазутль,184,174,128,95,,,,,,
967,Tlyarosh,Тлярош,Avar,,Avar,,TRUE,Тлярош,Тлорошъ (Тлешъ),Тлярош,Тлярош,486,713,548,410,42.275317,46.751805,Daghestan,,1588.35888671875,
1223,Tlyakh,Тлях,Avar,,Avar,,TRUE,Тлах,Тляхъ (Тлахъ),Тлях,Тлях,221,229,170,318,42.389928,46.540021,Daghestan,,1364.87878417969,
4729,Tlyatsuda,Тляцуда,Tsez,сагадинский,Tsez,,TRUE,"Тласуда (Тласута, Тлосхо)",Тлясута (Тлосхо),Тлясута,Тляцуда,160,173,91,303,42.34923,45.92493,Daghestan,,1569.09985351563,
4291,Tokh,Тох,Avar,,Avar,,TRUE,Тох,Тохъ,Тох,Тох,70,66,50,136,42.222292,46.291546,Daghestan,,2026.470703125,
4217,Tokhota,Тохота,Avar,,Avar,,TRUE,Тохота,"Тохота (Тахута, Хотота)",Тохота,Тохота,268,258,176,621,42.0178,46.4639,Daghestan,,1841.228515625,
3281,Tpig,Тпиг,Aghul,агульский собственно,Aghul,,TRUE,Тпиг (Типпиг),"Тпиг (Типпиг, Тепег)",Типиг,Тпиг,820,712,888,2730,41.780423,47.589523,Daghestan,,1709.60607910156,
2373,Trisanchi,Трисанчи,Dargwa,муиринский,Dargwa,,TRUE,Тирисанчи,"Тирисанчи (Трисанчи, Тиришакви, Тиришаркви)",Тирсанчи,Трисанчи,560,575,609,1521,42.118091,47.70559,Daghestan,,949.135009765625,
3265,Trkal,Тркал,Lezgian,,Lezgian,,TRUE,Тиркал,Тркал (Тиркал),Тркал,Тркал,485,473,372,25,41.716681,47.970481,Daghestan,,1080.54528808594,
1763,,Троч-Махи,Dargwa,цуд.,,,,,,Троч-Махи,,,,19,,,,,,,
1529,,Тубукла-Амарла-Махи,Dargwa,сев.,,,,,,Тубукла-Амарла-Махи,,,,5,,,,,,,
1677,Tuzlamakhi,Тузламахи,Dargwa,сирхинско-тантынский,Dargwa,,TRUE,,Тузла-Махи,Тузла-Махи,Тузламахи,,156,121,176,42.07877,47.36836,Daghestan,,1741.45812988281,
161,Tukita,Тукита,Avar,,Karata,,FALSE,Текита (Инкета),Текита (Инкита),Токита,Тукита,111,111,127,165,42.57056,46.37278,Daghestan,,1939.52868652344,Ахвахский район
161,,Тукита,Avar,,,,,Текита (Инкета),Текита (Инкита),Токита,Тукита,111,111,127,165,,,,,,Хунзахский район
547,Tukita,Тукита,Karata,тукит,Karata,,TRUE,Токита,Тукита (Токита),Тукита,Тукита,584,643,657,765,42.57056,46.37278,Daghestan,,1939.52868652344,Ахвахский район
547,,Тукита,Karata,тукит,,,,Токита,Тукита (Токита),Тукита,Тукита,584,643,657,765,,,,,,Хунзахский район
3647,Tulizma,Тулизма,Lak,,Lak,,TRUE,Тулмама (Тулмаун),"Тулизма (Тулизун, Тулицмалю)",Тулизма,Тулизма,342,332,202,66,42.115654,47.119069,Daghestan,,1717.5283203125,
41,Tumagari,Тумагари,Avar,,Avar,,TRUE,,,Тума-Гари,Тумагари,,,104,79,42.58165,46.60662,Daghestan,,1861.94750976563,
2445,Tumeller,Тумеллер,Kumyk,,Kumyk,,TRUE,Туманляр (Тюменляр),"Туманляр (Тюманляр, Тюмэнляр)",Туменляр,Тумеллер,220,222,221,284,42.1846,47.84238,Daghestan,,314.727172851562,
1235,Tunzi,Тунзи,Avar,,Avar,,TRUE,,,Тунзиб,Тунзи,,,263,141,42.46888,46.97573,Daghestan,,1307.16528320313,
3283,Turag,Тураг,Tabasaran,,Tabasaran,,TRUE,Тураг (Тюраг),"Тураг (Турах, Дураг, Тюраг)",Тураг,Тураг,676,688,842,1163,41.8586,47.9744,Daghestan,,1187.52026367188,
2227,Turaga,Турага,Dargwa,кайт.,Dargwa,,TRUE,Тюрага (Турага),Тюрага (Турага),Турага,Турага,138,137,147,56,41.96152,47.80188,Daghestan,,1187.58190917969,
1821,Turakarimakhi,Туракаримахи,Dargwa,сирхинско-тантынский,Dargwa,,TRUE,Дуркары-Махи,Дуракари-Махи,Тура-Кари,Туракаримахи,80,68,51,141,42.1,47.46667,Daghestan,,1337.34301757813,
3869,,Турали 2-е,Russian,,,,,,,Малаканка № 2,,,,13,,,,,,,
3871,,Турали 3-е,Russian,,,,,,,Малаканка № 3,,,,16,,,,,,,
3813,,Турали 4-е,Russian,,,,,,,Турали 1-й,,,,9,,,,,,,
3815,,Турали 6-е,тат+,,,,,,,Турали 2-й,,,,14,,,,,,,
1965,,турбаза возле устья р.Рубас,Russian,,,,,,,Рубас № 3,,,,15,,,,,,,
1357,,Турлуни,Dargwa,сев.,,,,,,Турлуни,,,,83,,,,,,,
3279,Turuf,Туруф,Tabasaran,,Tabasaran,,TRUE,Туруф,Труф (Туруф),Туруф,Туруф,501,448,443,388,41.90569,48.00688,Daghestan,,908.654418945313,
3587,Turtsi,Турци,Lak,,Lak,,TRUE,Турчи (Турци),"Турци (Турцы, Турцилю)",Турци,Турци,100,100,74,38,42.18409,47.16817,Daghestan,,1467.33337402344,
3553,,Тухчар,Lak,,,,,Тухчар (Тёхчар),"Тухчар (Тохчар, Тохчарлю)",Тохчар,,293,293,251,,,,,,,
1289,,Убеки Махи,Dargwa,сев.,,,,,,Убеки Махи,,,,30,,,,,,,
3531,Ubra,Убра,Lak,,Lak,,TRUE,Убра (Убур),"Убра (Убур, Убралю)",Убра,Убра,419,455,424,44,42.179776,47.102963,Daghestan,,1629.38464355469,
3239,,Уджик,Tabasaran,,,,,Уджуг,Уджуг,Уджик,,99,93,132,,,,,,,
8205,Udok,Удок,,,Tsez,,,,,,Удок,,,,151,42.2714,45.79631,Daghestan,,1962.80224609375,
113,Uzdalroso,Уздалросо,Avar,,Avar,,TRUE,Уидал-росо,Уздаль—Росо,Уздал-Россо,Уздалросо,161,184,232,872,42.48612,46.85577,Daghestan,,1176.55590820313,
1359,Uznimakhi,Узнимахи,Dargwa,сев.,Dargwa,,TRUE,Узни-Махи,Узна-Махи,Узни-Махи,Узнимахи,208,229,91,910,42.30003,47.3858,Daghestan,,1374.56896972656,
1471,Uzralmakhi,Узралмахи,Dargwa,сирхинско-тантынский,Dargwa,,TRUE,Озрая-Махи,Узрая-Махи,Узроя,Узралмахи,52,49,53,104,42.05782,47.44987,Daghestan,,1667.76782226563,
739,,Узун-Тала,Kumyk,,,,,,,Узун-Тала,,,,21,,,,,,,
4109,Ukal,Укал,Avar,,Avar,,TRUE,Укал (Гукал),"Укаль (Гукалъ, Укавъ)",Гукал,Укал,136,132,96,481,42.12163,46.34771,Daghestan,,1427.55297851562,
1029,,Укитль,Avar,,,,,,,Укитль,,,,81,,,,,,,
3037,Ukuz,Укуз,Aghul,агульский собственно,Aghul,,TRUE,Укуз (Укуд),"Укуз (Укуд, Укудлу)",Укуз,Укуз,126,143,189,35,41.696017,47.591355,Daghestan,,2031.93017578125,
1089,,Уларуда,Avar,,,,,,,Уларуда,,,,30,,,,,,,
9035,,Улехани Махи,Dargwa,цуд.,,,,,Улехани Махи,,,,46,,,,,,,,
3255,,Уллу-Готагский Казмаляр,Lezgian,,,,,,,Уллу-Готагский Казмаляр,,,,47,,,,,,,
2029,,Уллу-Теркеме,North Azerbaijani,,,,,Улла-Терекеме,Уллу-Терекеме,Улутерекемея,Уллу-Теркеме,159,152,252,1597,,,,,,
1793,Ulluaya,Уллуая,Dargwa,сев.,Dargwa,,TRUE,"Уллу-Ая (Хола-Ая, Ая-Кунт)","Уллу-Ая, Холлалъ-Ая, Ая-Кунтъ",Уллу-Ая,Уллуая,1376,1249,1290,5961,42.3747,47.3756,Daghestan,,1425.07263183594,
3841,,Уллубиевка,Kumyk,,,,,,,Уллубиевка В.,,,,38,,,,,,,
3841,,Уллубиевка,Kumyk,,,,,,,Уллубиевка В.,,,,38,,,,,,,
3843,,Уллубиевка,Kumyk,,,,,,,Уллубиевка Н.,,,,116,,,,,,,
3843,,Уллубиевка,Kumyk,,,,,,,Уллубиевка Н.,,,,116,,,,,,,
3707,Ullubiyaul,Уллубийаул,Kumyk,,Kumyk,,TRUE,Буйнак (Бойнак),"Буйнаки (Уллу Буйнак, Большой Буйнак)",Б. Буйнак,Уллубийаул,2134,2178,1229,3668,42.59689,47.71825,Daghestan,,159.391906738281,
3289,Ullugatag,Уллугатаг,Lezgian,,Lezgian,,TRUE,Уллу-Гатаг (Чехе-Гатаг),"Уллу-Гатах (Уллу-Гетах, Чехе-Гетах)",Уллу-Готаг,Уллугатаг,653,581,542,633,41.6031,48.1256,Daghestan,,806.468627929688,
1611,,Уллукимахи,Dargwa,сев.,,,,,,Улухи-Махи,Уллукимахи,,,109,276,,,,,,
1801,Ulluchara,Уллучара,Lak,,Lak,,TRUE,Уллучара,"Уллучара (Улличура, Кульурила, Кульцур)",Уллу-Чара,Уллучара,839,754,721,391,42.20267,47.27463,Daghestan,,1828.91271972656,
2137,Uluz,Улуз,Tabasaran,,Tabasaran,,TRUE,Улуч (Улуц),"Улуч (Улуц, Улуз)",Улуз,Улуз,166,166,209,403,41.95721,47.83714,Daghestan,,1090.5576171875,
4267,Ul'geb,Ульгеб,Avar,,Avar,,TRUE,Ульгеб (Ульге),"Ульгебъ (Ульге, Ольгебъ)",Ульгеб,Ульгеб,64,65,53,212,41.964253,46.523688,Daghestan,,2043.16650390625,
